scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,6,0.438271999
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,7,0.448543996
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,integrated-tensor,8,0.430079997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,0,0.423904002
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,1,0.421664
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,2,0.418783993
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,3,0.410623997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,4,0.414719999
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,5,0.419840008
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,6,0.419840008
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,7,0.421887994
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-traversal,8,0.414719999
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,0,0.0665600002
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,1,0.0614399984
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,2,0.0604160018
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,3,0.0610879995
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,4,0.0593920015
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,5,0.0614399984
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,6,0.0583680011
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,7,0.0582079999
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,8,0.0593920015
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,0,0.088064
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,1,0.0890880004
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,2,0.0941440016
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,3,0.0890880004
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,4,0.088064
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,5,0.0870399997
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,6,0.0911360011
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,7,0.0900800005
CoastalCliffLow,primary,packet-shuffled,builtin-binned-SAH,validated,256,144,16,separated-tensor-leaves,8,0.0911360011
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,0,0.445439994
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,1,0.440160006
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,2,0.43798399
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,3,0.43612799
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,4,0.438271999
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,5,0.437247992
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,6,0.437023997
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,7,0.436224014
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-cuda32,8,0.434175998
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,0,0.843775988
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,1,0.838656008
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,2,0.833536029
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,3,0.821247995
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,4,0.835391998
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,5,0.832512021
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,6,0.825984001
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,7,0.827391982
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-matched,8,0.833536029
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,0,0.882655978
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,1,0.886784017
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,2,0.880255997
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,3,0.893952012
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,4,0.899071991
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,5,0.892928004
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,6,0.898047984
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,7,0.892928004
