scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,2,0.922623992
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,3,0.923520029
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,4,0.920575976
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,5,0.931840003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,6,0.931840003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,7,0.91740799
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,integrated-tensor,8,0.902815998
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,0,0.806912005
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,1,0.82329601
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,2,0.817152023
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,3,0.827391982
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,4,0.846463978
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,5,0.845632017
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,6,0.821247995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,7,0.833536029
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-traversal,8,0.812031984
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,0,0.165887997
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,1,0.161791995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,2,0.162816003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,3,0.163744003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,4,0.162047997
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,5,0.165887997
